time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-15 00:00:00+00:00,1.0,1.0,8,5
2024-12-16 00:00:00+00:00,24.0,1.0,66,17
2024-12-17 00:00:00+00:00,13.0,1.0,69,15
2024-12-18 00:00:00+00:00,65.0,2.0,44,5
2024-12-19 00:00:00+00:00,17.0,2.0,54,11
2024-12-20 00:00:00+00:00,,,71,6
2024-12-21 00:00:00+00:00,1.0,1.0,7,4
2024-12-22 00:00:00+00:00,,,2,2
2024-12-23 00:00:00+00:00,,,13,8
2024-12-24 00:00:00+00:00,,,24,7
2024-12-25 00:00:00+00:00,2.0,2.0,2,2
2024-12-26 00:00:00+00:00,,,4,4
2024-12-27 00:00:00+00:00,21.0,4.0,41,7
2024-12-28 00:00:00+00:00,,,2,2
