time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-31 00:00:00+00:00,3,3,11,6
2025-09-01 00:00:00+00:00,3,2,61,20
2025-09-02 00:00:00+00:00,26,5,270,30
2025-09-03 00:00:00+00:00,49,15,109,23
2025-09-04 00:00:00+00:00,43,8,48,18
2025-09-05 00:00:00+00:00,6,3,42,16
2025-09-06 00:00:00+00:00,5,5,12,2
2025-09-07 00:00:00+00:00,6,5,4,4
2025-09-08 00:00:00+00:00,11,9,99,20
2025-09-09 00:00:00+00:00,81,12,77,15
2025-09-10 00:00:00+00:00,14,9,80,15
2025-09-11 00:00:00+00:00,7,4,87,13
2025-09-12 00:00:00+00:00,61,15,58,16
2025-09-13 00:00:00+00:00,3,3,10,3
