referrer,views_total,views_unique
Google,78,23
github.com,55,14
statics.teams.cdn.office.net,40,6
testplan.readthedocs.io,20,2
saml.ms.com,4,2
Bing,1,1
DuckDuckGo,1,1
com.linkedin.android,1,1
jiraied.ms.com,1,1
ms.sg.dev,1,1
