time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-30 00:00:00+00:00,5,5,7,7
2025-12-01 00:00:00+00:00,6,4,36,19
2025-12-02 00:00:00+00:00,12,11,144,24
2025-12-03 00:00:00+00:00,66,22,131,23
2025-12-04 00:00:00+00:00,27,22,70,18
2025-12-05 00:00:00+00:00,16,12,26,12
2025-12-06 00:00:00+00:00,5,5,8,8
2025-12-07 00:00:00+00:00,18,8,2,2
2025-12-08 00:00:00+00:00,24,6,76,21
2025-12-09 00:00:00+00:00,127,25,152,16
2025-12-10 00:00:00+00:00,39,9,67,16
2025-12-11 00:00:00+00:00,75,19,115,22
2025-12-12 00:00:00+00:00,177,18,134,21
2025-12-13 00:00:00+00:00,11,10,7,4
