referrer,views_total,views_unique
Google,147,37
github.com,64,20
DuckDuckGo,23,4
statics.teams.cdn.office.net,18,5
testplan.readthedocs.io,17,6
morganstanley.com,9,3
Baidu,9,1
linkedin.com,6,3
Bing,5,4
seart-ghs.si.usi.ch,1,1
