referrer,views_total,views_unique
statics.teams.cdn.office.net,41,6
github.com,38,15
Google,33,23
testplan.readthedocs.io,7,2
DuckDuckGo,1,1
confluence.prod.aws.jpmchase.net,1,1
ecosia.org,1,1
