time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-28 00:00:00+00:00,28,18,4,4
2025-09-29 00:00:00+00:00,57,27,100,18
2025-09-30 00:00:00+00:00,39,20,17,13
2025-10-01 00:00:00+00:00,38,19,30,17
2025-10-02 00:00:00+00:00,27,16,70,16
2025-10-03 00:00:00+00:00,6,5,43,12
2025-10-04 00:00:00+00:00,7,6,8,7
2025-10-05 00:00:00+00:00,13,10,15,7
2025-10-06 00:00:00+00:00,16,8,85,13
2025-10-07 00:00:00+00:00,5,5,184,13
2025-10-08 00:00:00+00:00,2,2,95,13
2025-10-09 00:00:00+00:00,34,26,104,11
2025-10-10 00:00:00+00:00,86,36,88,14
2025-10-11 00:00:00+00:00,30,19,12,7
