referrer,views_total,views_unique
Google,26,17
statics.teams.cdn.office.net,19,5
github.com,14,10
jive.ms.com,11,1
Bing,7,3
pypi.org,1,1
search.brave.com,1,1
stashblue.ms.com,1,1
ukc-powerpoint.officeapps.live.com,1,1
