time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-20 00:00:00+00:00,,,5,5
2025-07-21 00:00:00+00:00,4.0,4.0,28,14
2025-07-22 00:00:00+00:00,30.0,3.0,25,9
2025-07-23 00:00:00+00:00,4.0,2.0,105,16
2025-07-24 00:00:00+00:00,31.0,3.0,26,9
2025-07-25 00:00:00+00:00,44.0,1.0,83,22
2025-07-26 00:00:00+00:00,3.0,3.0,24,3
2025-07-27 00:00:00+00:00,,,10,2
2025-07-28 00:00:00+00:00,5.0,2.0,52,14
2025-07-29 00:00:00+00:00,104.0,10.0,120,21
2025-07-30 00:00:00+00:00,3.0,3.0,77,16
2025-07-31 00:00:00+00:00,18.0,4.0,69,15
2025-08-01 00:00:00+00:00,7.0,6.0,28,14
2025-08-02 00:00:00+00:00,8.0,8.0,2,1
