referrer,views_total,views_unique
Google,151,41
github.com,23,12
statics.teams.cdn.office.net,23,6
Bing,17,3
testplan.readthedocs.io,13,6
pypi.org,10,2
chatgpt.com,3,2
morganstanley.com,2,2
bitbucketdc.jpmchase.net,2,1
ai.yandex-team.ru,1,1
