time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-23 00:00:00+00:00,5,4,18,15
2025-11-24 00:00:00+00:00,135,19,122,31
2025-11-25 00:00:00+00:00,37,24,107,20
2025-11-26 00:00:00+00:00,382,162,104,21
2025-11-27 00:00:00+00:00,34,16,65,23
2025-11-28 00:00:00+00:00,45,14,35,11
2025-11-29 00:00:00+00:00,17,9,6,6
2025-11-30 00:00:00+00:00,5,5,7,7
2025-12-01 00:00:00+00:00,6,4,36,19
2025-12-02 00:00:00+00:00,12,11,144,24
2025-12-03 00:00:00+00:00,66,22,131,23
2025-12-04 00:00:00+00:00,27,22,70,18
2025-12-05 00:00:00+00:00,16,12,26,12
2025-12-06 00:00:00+00:00,5,5,8,8
