referrer,views_total,views_unique
Google,59,32
github.com,55,20
morganstanley.com,24,7
DuckDuckGo,21,3
testplan.readthedocs.io,13,5
statics.teams.cdn.office.net,13,4
Bing,7,4
lnkd.in,1,1
hobbes.readthedocs.io,1,1
seart-ghs.si.usi.ch,1,1
