time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-09 00:00:00+00:00,130,28,9,6
2026-05-10 00:00:00+00:00,165,18,7,4
2026-05-11 00:00:00+00:00,68,31,41,14
2026-05-12 00:00:00+00:00,102,36,64,12
2026-05-13 00:00:00+00:00,180,31,53,7
2026-05-14 00:00:00+00:00,86,30,59,11
2026-05-15 00:00:00+00:00,95,19,94,16
2026-05-16 00:00:00+00:00,887,16,4,4
2026-05-17 00:00:00+00:00,698,20,10,6
2026-05-18 00:00:00+00:00,156,29,56,9
2026-05-19 00:00:00+00:00,135,35,17,5
2026-05-20 00:00:00+00:00,100,42,23,10
2026-05-21 00:00:00+00:00,60,31,19,6
2026-05-22 00:00:00+00:00,50,29,17,10
