referrer,views_total,views_unique
Google,166,50
github.com,60,14
statics.teams.cdn.office.net,42,8
DuckDuckGo,20,3
marshmallow.readthedocs.io,8,2
testplan.readthedocs.io,5,2
Bing,3,3
pypi.org,3,2
chatgpt.com,2,1
saml.ms.com,2,1
