time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-18 00:00:00+00:00,5,3,21,5
2025-05-19 00:00:00+00:00,41,9,121,19
2025-05-20 00:00:00+00:00,18,5,80,27
2025-05-21 00:00:00+00:00,37,11,168,20
2025-05-22 00:00:00+00:00,32,8,132,16
2025-05-23 00:00:00+00:00,3,3,44,18
2025-05-24 00:00:00+00:00,8,4,19,3
2025-05-25 00:00:00+00:00,6,3,10,4
2025-05-26 00:00:00+00:00,50,10,42,17
2025-05-27 00:00:00+00:00,27,8,52,15
2025-05-28 00:00:00+00:00,17,3,99,25
2025-05-29 00:00:00+00:00,76,15,89,20
2025-05-30 00:00:00+00:00,9,2,41,14
2025-05-31 00:00:00+00:00,5,4,15,4
