time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-24 00:00:00+00:00,3,3,87,8
2025-08-25 00:00:00+00:00,10,7,36,13
2025-08-26 00:00:00+00:00,20,15,34,16
2025-08-27 00:00:00+00:00,4,2,60,25
2025-08-28 00:00:00+00:00,21,5,220,38
2025-08-29 00:00:00+00:00,17,4,28,13
2025-08-30 00:00:00+00:00,3,3,3,2
2025-08-31 00:00:00+00:00,3,3,11,6
2025-09-01 00:00:00+00:00,3,2,61,20
2025-09-02 00:00:00+00:00,26,5,270,30
2025-09-03 00:00:00+00:00,49,15,109,23
2025-09-04 00:00:00+00:00,43,8,48,18
2025-09-05 00:00:00+00:00,6,3,42,16
2025-09-06 00:00:00+00:00,4,4,12,2
