time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-08 00:00:00+00:00,4,3,2,2
2025-06-09 00:00:00+00:00,28,3,56,17
2025-06-10 00:00:00+00:00,2,1,126,22
2025-06-11 00:00:00+00:00,5,5,35,17
2025-06-12 00:00:00+00:00,28,5,43,19
2025-06-13 00:00:00+00:00,38,11,178,26
2025-06-14 00:00:00+00:00,19,9,6,6
2025-06-15 00:00:00+00:00,2,2,1,1
2025-06-16 00:00:00+00:00,63,11,146,25
2025-06-17 00:00:00+00:00,11,5,58,17
2025-06-18 00:00:00+00:00,47,4,33,12
2025-06-19 00:00:00+00:00,13,7,53,7
2025-06-20 00:00:00+00:00,2,2,46,12
2025-06-21 00:00:00+00:00,5,4,15,5
