time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-07 00:00:00+00:00,18,8,2,2
2025-12-08 00:00:00+00:00,24,6,76,21
2025-12-09 00:00:00+00:00,127,25,152,16
2025-12-10 00:00:00+00:00,39,9,67,16
2025-12-11 00:00:00+00:00,75,19,115,22
2025-12-12 00:00:00+00:00,177,18,134,21
2025-12-13 00:00:00+00:00,258,27,7,4
2025-12-14 00:00:00+00:00,19,5,16,9
2025-12-15 00:00:00+00:00,24,11,115,17
2025-12-16 00:00:00+00:00,38,21,95,12
2025-12-17 00:00:00+00:00,192,27,125,19
2025-12-18 00:00:00+00:00,322,28,140,15
2025-12-19 00:00:00+00:00,14,6,54,14
2025-12-20 00:00:00+00:00,11,9,6,5
