referrer,views_total,views_unique
github.com,82,18
statics.teams.cdn.office.net,67,7
Google,65,24
testplan.readthedocs.io,17,6
Bing,14,3
morganstanley.com,10,3
jiraied.ms.com,9,1
chatgpt.com,9,1
cn.bing.com,3,2
opensource.morganstanley.com,3,2
