referrer,views_total,views_unique
Google,322,71
github.com,52,20
statics.teams.cdn.office.net,38,9
testplan.readthedocs.io,35,5
saml.ms.com,10,1
morganstanley.com,9,2
Bing,4,4
devdocs.ms.com,4,1
job-boards.greenhouse.io,2,2
pypi.org,1,1
