time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-10 00:00:00+00:00,1,1,4,4
2025-08-11 00:00:00+00:00,19,6,85,19
2025-08-12 00:00:00+00:00,64,16,232,26
2025-08-13 00:00:00+00:00,85,8,84,18
2025-08-14 00:00:00+00:00,2,2,73,15
2025-08-15 00:00:00+00:00,132,25,132,20
2025-08-16 00:00:00+00:00,5,5,1,1
2025-08-17 00:00:00+00:00,5,5,7,6
2025-08-18 00:00:00+00:00,5,5,32,16
2025-08-19 00:00:00+00:00,149,8,110,20
2025-08-20 00:00:00+00:00,34,9,35,14
2025-08-21 00:00:00+00:00,63,14,62,12
2025-08-22 00:00:00+00:00,17,4,27,14
2025-08-23 00:00:00+00:00,13,13,3,3
