referrer,views_total,views_unique
Google,68,37
github.com,39,16
morganstanley.com,21,6
testplan.readthedocs.io,17,3
statics.teams.cdn.office.net,8,3
Bing,6,3
DuckDuckGo,6,1
seart-ghs.si.usi.ch,1,1
lnkd.in,1,1
uk.search.yahoo.com,1,1
