time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-01 00:00:00+00:00,3,2,4.0,3.0
2025-12-02 00:00:00+00:00,159,22,9.0,3.0
2025-12-03 00:00:00+00:00,150,30,7.0,7.0
2025-12-04 00:00:00+00:00,7,6,5.0,5.0
2025-12-05 00:00:00+00:00,13,9,1.0,1.0
2025-12-06 00:00:00+00:00,5,5,,
2025-12-07 00:00:00+00:00,1,1,1.0,1.0
2025-12-08 00:00:00+00:00,44,11,8.0,3.0
2025-12-09 00:00:00+00:00,6,4,7.0,6.0
2025-12-10 00:00:00+00:00,2,2,9.0,4.0
2025-12-11 00:00:00+00:00,1,1,,
2025-12-12 00:00:00+00:00,4,4,,
2025-12-13 00:00:00+00:00,2,2,1.0,1.0
