time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-30 00:00:00+00:00,17,13,1,1
2026-05-31 00:00:00+00:00,10,10,0,0
2026-06-01 00:00:00+00:00,10,5,2,2
2026-06-02 00:00:00+00:00,5,4,0,0
2026-06-03 00:00:00+00:00,105,28,1,1
2026-06-04 00:00:00+00:00,33,14,2,1
2026-06-05 00:00:00+00:00,18,16,2,2
2026-06-06 00:00:00+00:00,12,7,1,1
2026-06-07 00:00:00+00:00,11,11,0,0
2026-06-08 00:00:00+00:00,6,5,0,0
2026-06-09 00:00:00+00:00,23,19,0,0
2026-06-10 00:00:00+00:00,14,11,1,1
2026-06-11 00:00:00+00:00,10,9,1,1
2026-06-12 00:00:00+00:00,23,17,0,0
