time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-31 00:00:00+00:00,2,2,1,1
2026-02-01 00:00:00+00:00,154,19,1,1
2026-02-02 00:00:00+00:00,87,18,4,3
2026-02-03 00:00:00+00:00,9,9,1,1
2026-02-04 00:00:00+00:00,3,3,48,5
2026-02-05 00:00:00+00:00,3,2,8,1
2026-02-06 00:00:00+00:00,1,1,1,1
2026-02-07 00:00:00+00:00,20,7,4,2
2026-02-08 00:00:00+00:00,4,4,3,3
2026-02-09 00:00:00+00:00,7,6,2,1
2026-02-10 00:00:00+00:00,8,5,4,2
2026-02-11 00:00:00+00:00,3,3,1,1
2026-02-12 00:00:00+00:00,1,1,8,7
2026-02-13 00:00:00+00:00,5,2,4,4
