time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-08 00:00:00+00:00,4,4,0,0
2026-08-09 00:00:00+00:00,11,4,0,0
2026-08-10 00:00:00+00:00,35,34,0,0
2026-08-11 00:00:00+00:00,164,10,2,2
2026-08-12 00:00:00+00:00,7,7,1,1
2026-08-13 00:00:00+00:00,8,5,0,0
2026-08-14 00:00:00+00:00,5,5,1,1
2026-08-15 00:00:00+00:00,6,4,0,0
2026-08-16 00:00:00+00:00,2,2,2,2
2026-08-17 00:00:00+00:00,81,7,1,1
2026-08-18 00:00:00+00:00,11,5,3,2
2026-08-19 00:00:00+00:00,4,4,6,4
2026-08-20 00:00:00+00:00,116,8,1,1
2026-08-21 00:00:00+00:00,21,4,2,2
