time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-14 00:00:00+00:00,1,1,,
2025-09-15 00:00:00+00:00,7,6,3.0,3.0
2025-09-16 00:00:00+00:00,1,1,1.0,1.0
2025-09-17 00:00:00+00:00,4,3,2.0,2.0
2025-09-18 00:00:00+00:00,41,14,6.0,4.0
2025-09-19 00:00:00+00:00,13,12,1.0,1.0
2025-09-20 00:00:00+00:00,24,7,4.0,4.0
2025-09-21 00:00:00+00:00,4,4,11.0,11.0
2025-09-22 00:00:00+00:00,7,6,1.0,1.0
2025-09-23 00:00:00+00:00,48,8,31.0,8.0
2025-09-24 00:00:00+00:00,19,5,4.0,4.0
2025-09-25 00:00:00+00:00,25,11,9.0,7.0
2025-09-26 00:00:00+00:00,11,9,5.0,3.0
2025-09-27 00:00:00+00:00,1,1,2.0,2.0
