time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-26 00:00:00+00:00,10,4,11,11
2025-10-27 00:00:00+00:00,8,6,15,9
2025-10-28 00:00:00+00:00,2,2,8,5
2025-10-29 00:00:00+00:00,56,5,78,17
2025-10-30 00:00:00+00:00,5,2,7,7
2025-10-31 00:00:00+00:00,2,2,6,6
2025-11-01 00:00:00+00:00,116,4,4,3
2025-11-02 00:00:00+00:00,156,16,1,1
2025-11-03 00:00:00+00:00,17,15,6,2
2025-11-04 00:00:00+00:00,2,2,5,5
2025-11-05 00:00:00+00:00,9,9,3,3
2025-11-06 00:00:00+00:00,4,4,4,3
2025-11-07 00:00:00+00:00,10,8,8,8
2025-11-08 00:00:00+00:00,4,4,4,4
