time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-21 00:00:00+00:00,4,4,11,11
2025-09-22 00:00:00+00:00,7,6,1,1
2025-09-23 00:00:00+00:00,48,8,31,8
2025-09-24 00:00:00+00:00,19,5,4,4
2025-09-25 00:00:00+00:00,25,11,9,7
2025-09-26 00:00:00+00:00,11,9,5,3
2025-09-27 00:00:00+00:00,1,1,2,2
2025-09-28 00:00:00+00:00,4,4,1,1
2025-09-29 00:00:00+00:00,6,5,14,4
2025-09-30 00:00:00+00:00,6,5,7,7
2025-10-01 00:00:00+00:00,126,11,5,5
2025-10-02 00:00:00+00:00,62,10,21,7
2025-10-03 00:00:00+00:00,3,3,6,6
2025-10-04 00:00:00+00:00,4,4,3,3
