url_path,views_total,views_unique
/morganstanley/needle,16,13
/morganstanley/needle/releases,2,2
/morganstanley/needle/actions,1,1
/morganstanley/needle/actions/metrics/performance,1,1
/morganstanley/needle/actions/runs/14884629485,1,1
/morganstanley/needle/blob/ca814f69abfefaee7a355a60a5268b2a3a477c7d/package.json,1,1
/morganstanley/needle/blob/main/package-lock.json,1,1
/morganstanley/needle/blob/main/readme.md,1,1
/morganstanley/needle/commit/3cadbf084160fc09d05cade1b9934a45d61cf5d1,1,1
/morganstanley/needle/tags,1,1
