time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-21 00:00:00+00:00,3,2,28,5
2025-07-22 00:00:00+00:00,1,1,13,5
2025-07-23 00:00:00+00:00,148,12,74,7
2025-07-24 00:00:00+00:00,81,11,36,7
2025-07-25 00:00:00+00:00,59,8,7,3
2025-07-26 00:00:00+00:00,3,3,3,2
2025-07-27 00:00:00+00:00,1,1,5,5
2025-07-28 00:00:00+00:00,4,3,4,3
2025-07-29 00:00:00+00:00,1,1,19,2
2025-07-30 00:00:00+00:00,1,1,1,1
2025-07-31 00:00:00+00:00,1,1,2,2
2025-08-01 00:00:00+00:00,56,4,1,1
2025-08-02 00:00:00+00:00,62,10,1,1
