referrer,views_total,views_unique
github.com,73,9
Google,8,6
finos.org,2,2
statics.teams.cdn.office.net,2,1
jiraeai.ms.com,2,1
jive.ms.com,2,1
fdc3.finos.org,1,1
morganstanley.com,1,1
