time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-20 00:00:00+00:00,8,4,27,2
2025-07-21 00:00:00+00:00,13,7,23,7
2025-07-22 00:00:00+00:00,12,5,44,5
2025-07-23 00:00:00+00:00,6,3,38,6
2025-07-24 00:00:00+00:00,21,9,50,7
2025-07-25 00:00:00+00:00,17,7,84,10
2025-07-26 00:00:00+00:00,2,2,12,1
2025-07-27 00:00:00+00:00,1,1,20,5
2025-07-28 00:00:00+00:00,156,20,215,10
2025-07-29 00:00:00+00:00,4,3,14,5
2025-07-30 00:00:00+00:00,1,1,67,12
2025-07-31 00:00:00+00:00,1,1,39,6
2025-08-01 00:00:00+00:00,29,4,19,5
2025-08-02 00:00:00+00:00,3,3,2,1
