referrer,views_total,views_unique
github.com,169,14
statics.teams.cdn.office.net,29,6
Google,22,11
opensource.morganstanley.com,11,4
jive.ms.com,9,6
jiraeai.ms.com,4,2
fedhub-01-prod.ms.com,2,2
Bing,1,1
finos.org,1,1
