referrer,views_total,views_unique
github.com,19,9
DuckDuckGo,5,1
Google,4,4
teams.public.onecdn.static.microsoft,4,2
statics.teams.cdn.office.net,3,1
morganstanley.atlassian.net,1,1
morganstanley.github.io,1,1
