time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-13 00:00:00+00:00,887,39,20,19
2026-06-14 00:00:00+00:00,806,29,3,3
2026-06-15 00:00:00+00:00,761,135,84,6
2026-06-16 00:00:00+00:00,223,68,40,10
2026-06-17 00:00:00+00:00,86,39,36,7
2026-06-18 00:00:00+00:00,21,14,10,6
2026-06-19 00:00:00+00:00,97,30,1,1
2026-06-20 00:00:00+00:00,45,19,7,3
2026-06-21 00:00:00+00:00,364,32,3,2
2026-06-22 00:00:00+00:00,407,24,3,2
2026-06-23 00:00:00+00:00,492,20,0,0
2026-06-24 00:00:00+00:00,216,40,4,2
2026-06-25 00:00:00+00:00,74,36,6,2
2026-06-26 00:00:00+00:00,18,14,2,2
