referrer,views_total,views_unique
github.com,170,11
Google,58,15
jive.ms.com,13,8
statics.teams.cdn.office.net,7,2
Bing,5,2
jiraeai.ms.com,4,1
finos.org,2,2
morganstanley.com,1,1
DuckDuckGo,1,1
