referrer,views_total,views_unique
github.com,20,9
Google,8,4
morganstanley.github.io,5,1
Bing,4,1
sonarqube.us,4,1
finos.org,1,1
jive.ms.com,1,1
teams.public.onecdn.static.microsoft,1,1
