referrer,views_total,views_unique
github.com,80,7
jiraeai.ms.com,6,2
Google,4,4
stashblue.ms.com,4,1
Yahoo,3,1
Bing,2,1
fdc3.finos.org,1,1
statics.teams.cdn.office.net,1,1
