time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-30 00:00:00+00:00,3,1,1.0,1.0
2025-12-01 00:00:00+00:00,216,55,25.0,7.0
2025-12-02 00:00:00+00:00,23,9,13.0,4.0
2025-12-03 00:00:00+00:00,119,25,9.0,5.0
2025-12-04 00:00:00+00:00,114,20,71.0,12.0
2025-12-05 00:00:00+00:00,21,13,2.0,2.0
2025-12-06 00:00:00+00:00,11,5,2.0,2.0
2025-12-07 00:00:00+00:00,5,3,,
2025-12-08 00:00:00+00:00,11,7,29.0,7.0
2025-12-09 00:00:00+00:00,42,21,19.0,8.0
2025-12-10 00:00:00+00:00,337,80,84.0,12.0
2025-12-11 00:00:00+00:00,13,4,11.0,5.0
2025-12-12 00:00:00+00:00,8,6,6.0,4.0
2025-12-13 00:00:00+00:00,5,3,,
