referrer,views_total,views_unique
github.com,124,12
Google,33,10
statics.teams.cdn.office.net,16,4
jiraeai.ms.com,12,5
saml.ms.com,5,2
jive.ms.com,2,2
finos.org,2,2
opensource.morganstanley.com,2,1
wiki.ms.com,1,1
