referrer,views_total,views_unique
github.com,222,16
Google,75,11
statics.teams.cdn.office.net,39,9
jiraeai.ms.com,16,5
jive.ms.com,14,6
opensource.morganstanley.com,11,4
fedhub-01-prod.ms.com,2,2
Bing,1,1
