time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-19 00:00:00+00:00,81,17,4,4
2025-10-20 00:00:00+00:00,14,9,42,7
2025-10-21 00:00:00+00:00,50,20,67,12
2025-10-22 00:00:00+00:00,20,12,102,11
2025-10-23 00:00:00+00:00,15,9,12,11
2025-10-24 00:00:00+00:00,28,13,36,13
2025-10-25 00:00:00+00:00,28,14,23,21
2025-10-26 00:00:00+00:00,14,8,15,11
2025-10-27 00:00:00+00:00,30,11,57,16
2025-10-28 00:00:00+00:00,38,10,36,10
2025-10-29 00:00:00+00:00,17,12,36,11
2025-10-30 00:00:00+00:00,19,6,112,21
2025-10-31 00:00:00+00:00,53,19,115,19
2025-11-01 00:00:00+00:00,147,26,33,12
