time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-09 00:00:00+00:00,8,4,9,9
2025-11-10 00:00:00+00:00,25,16,30,10
2025-11-11 00:00:00+00:00,25,16,16,6
2025-11-12 00:00:00+00:00,7,5,22,8
2025-11-13 00:00:00+00:00,16,7,58,6
2025-11-14 00:00:00+00:00,7,3,11,6
2025-11-15 00:00:00+00:00,11,3,8,3
2025-11-16 00:00:00+00:00,6,4,1,1
2025-11-17 00:00:00+00:00,12,6,38,9
2025-11-18 00:00:00+00:00,60,15,19,7
2025-11-19 00:00:00+00:00,8,3,25,9
2025-11-20 00:00:00+00:00,5,3,21,2
2025-11-21 00:00:00+00:00,40,20,23,7
2025-11-22 00:00:00+00:00,5,3,6,6
