referrer,views_total,views_unique
github.com,283,14
statics.teams.cdn.office.net,43,9
Google,18,14
jiraeai.ms.com,16,5
onenote.officeapps.live.com,8,1
fdc3.finos.org,1,1
finos.org,1,1
