time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-22 00:00:00+00:00,23,12,0,0
2026-08-23 00:00:00+00:00,19,12,14,14
2026-08-24 00:00:00+00:00,14,10,11,11
2026-08-25 00:00:00+00:00,18,11,17,11
2026-08-26 00:00:00+00:00,14,12,28,23
2026-08-27 00:00:00+00:00,14,10,21,14
2026-08-28 00:00:00+00:00,27,13,3,3
2026-08-29 00:00:00+00:00,7,5,3,3
2026-08-30 00:00:00+00:00,11,5,3,3
2026-08-31 00:00:00+00:00,49,36,6,6
2026-09-01 00:00:00+00:00,96,14,21,9
2026-09-02 00:00:00+00:00,25,9,7,7
2026-09-03 00:00:00+00:00,33,9,14,12
2026-09-04 00:00:00+00:00,7,5,7,4
