referrer,views_total,views_unique
github.com,68,13
jiraeai.ms.com,40,2
finos.org,16,2
statics.teams.cdn.office.net,10,3
Google,9,7
fdc3.finos.org,5,2
jive.ms.com,3,3
opensource.morganstanley.com,3,1
Bing,2,1
search.brave.com,1,1
