time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-28 00:00:00+00:00,5,3,1,1
2025-09-29 00:00:00+00:00,12,6,27,13
2025-09-30 00:00:00+00:00,20,11,47,10
2025-10-01 00:00:00+00:00,270,49,116,15
2025-10-02 00:00:00+00:00,25,11,37,9
2025-10-03 00:00:00+00:00,5,3,16,11
2025-10-04 00:00:00+00:00,6,4,2,2
2025-10-05 00:00:00+00:00,4,2,3,3
2025-10-06 00:00:00+00:00,12,8,17,6
2025-10-07 00:00:00+00:00,9,7,10,6
2025-10-08 00:00:00+00:00,6,4,27,7
2025-10-09 00:00:00+00:00,23,15,14,9
2025-10-10 00:00:00+00:00,11,9,20,6
2025-10-11 00:00:00+00:00,18,13,3,3
