time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-26 00:00:00+00:00,14,8,15,11
2025-10-27 00:00:00+00:00,30,11,57,16
2025-10-28 00:00:00+00:00,38,10,36,10
2025-10-29 00:00:00+00:00,17,12,36,11
2025-10-30 00:00:00+00:00,19,6,112,21
2025-10-31 00:00:00+00:00,53,19,115,19
2025-11-01 00:00:00+00:00,147,26,33,12
2025-11-02 00:00:00+00:00,9,4,5,5
2025-11-03 00:00:00+00:00,47,18,103,16
2025-11-04 00:00:00+00:00,67,24,305,12
2025-11-05 00:00:00+00:00,108,20,179,17
2025-11-06 00:00:00+00:00,29,13,29,9
2025-11-07 00:00:00+00:00,18,11,14,14
2025-11-08 00:00:00+00:00,6,3,7,6
