referrer,views_total,views_unique
github.com,96,11
statics.teams.cdn.office.net,28,4
jiraeai.ms.com,17,5
finos.org,10,2
jive.ms.com,9,1
Google,7,7
ecosia.org,2,1
chatgpt.com,1,1
morganstanley.github.io,1,1
yandex.ru,1,1
