referrer,views_total,views_unique
github.com,367,19
statics.teams.cdn.office.net,61,14
jiraeai.ms.com,40,8
Google,31,14
Bing,19,3
jive.ms.com,5,4
saml.ms.com,4,2
fedhub-01-prod.ms.com,3,2
DuckDuckGo,2,2
opensource.morganstanley.com,2,1
