referrer,views_total,views_unique
github.com,121,9
Google,70,12
jiraeai.ms.com,49,6
Bing,40,1
statics.teams.cdn.office.net,37,9
finos.org,6,3
saml.ms.com,5,2
morganstanley.com,3,1
opensource.morganstanley.com,2,1
jive.ms.com,1,1
