time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-20 00:00:00+00:00,45,19,7,3
2026-06-21 00:00:00+00:00,364,32,3,2
2026-06-22 00:00:00+00:00,407,24,3,2
2026-06-23 00:00:00+00:00,492,20,0,0
2026-06-24 00:00:00+00:00,216,40,4,2
2026-06-25 00:00:00+00:00,74,36,6,2
2026-06-26 00:00:00+00:00,18,14,2,2
2026-06-27 00:00:00+00:00,203,12,5,3
2026-06-28 00:00:00+00:00,138,44,5,4
2026-06-29 00:00:00+00:00,778,121,161,13
2026-06-30 00:00:00+00:00,97,28,37,10
2026-07-01 00:00:00+00:00,283,41,24,7
2026-07-02 00:00:00+00:00,134,46,21,4
2026-07-03 00:00:00+00:00,387,37,1,1
