time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-23 00:00:00+00:00,4,2,4,4
2025-02-24 00:00:00+00:00,8,5,67,10
2025-02-25 00:00:00+00:00,5,4,47,12
2025-02-26 00:00:00+00:00,1,1,120,24
2025-02-27 00:00:00+00:00,27,10,105,13
2025-02-28 00:00:00+00:00,54,14,341,13
2025-03-01 00:00:00+00:00,265,40,23,3
2025-03-02 00:00:00+00:00,4,4,12,2
2025-03-03 00:00:00+00:00,3,2,81,13
2025-03-04 00:00:00+00:00,4,3,34,10
2025-03-05 00:00:00+00:00,2,2,13,4
2025-03-06 00:00:00+00:00,2,2,36,3
2025-03-07 00:00:00+00:00,17,6,39,10
2025-03-08 00:00:00+00:00,7,7,1,1
