referrer,views_total,views_unique
github.com,82,14
stackedit.io,21,1
statics.teams.cdn.office.net,18,8
jiraeai.ms.com,9,2
Google,8,7
jive.ms.com,6,5
finos.org,3,1
linkedin.com,2,1
