referrer,views_total,views_unique
github.com,148,16
Google,66,9
finance.yahoo.com,61,1
jiraeai.ms.com,29,7
linkedin.com,20,1
statics.teams.cdn.office.net,19,6
jive.ms.com,10,3
opensource.morganstanley.com,3,2
fdc3.finos.org,3,1
chatgpt.com,2,1
