referrer,views_total,views_unique
github.com,167,19
statics.teams.cdn.office.net,89,12
Google,39,13
jiraeai.ms.com,24,6
jive.ms.com,20,4
opensource.morganstanley.com,14,7
finos.org,8,2
link.zhihu.com,3,1
DuckDuckGo,1,1
