time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-21 00:00:00+00:00,60,10,4,3
2026-02-22 00:00:00+00:00,9,6,2,2
2026-02-23 00:00:00+00:00,136,41,143,8
2026-02-24 00:00:00+00:00,16,10,29,5
2026-02-25 00:00:00+00:00,248,49,130,15
2026-02-26 00:00:00+00:00,124,31,158,9
2026-02-27 00:00:00+00:00,10,8,16,3
2026-02-28 00:00:00+00:00,83,28,0,0
2026-03-01 00:00:00+00:00,70,16,1,1
2026-03-02 00:00:00+00:00,52,32,70,9
2026-03-03 00:00:00+00:00,43,14,3,2
2026-03-04 00:00:00+00:00,15,3,15,4
2026-03-05 00:00:00+00:00,20,5,23,2
2026-03-06 00:00:00+00:00,17,6,17,4
