time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-06 00:00:00+00:00,26,18,4,4
2026-06-07 00:00:00+00:00,22,17,2,2
2026-06-08 00:00:00+00:00,120,29,0,0
2026-06-09 00:00:00+00:00,405,47,8,3
2026-06-10 00:00:00+00:00,774,24,5,1
2026-06-11 00:00:00+00:00,867,27,2,2
2026-06-12 00:00:00+00:00,873,32,60,12
2026-06-13 00:00:00+00:00,887,39,20,19
2026-06-14 00:00:00+00:00,806,29,3,3
2026-06-15 00:00:00+00:00,761,135,84,6
2026-06-16 00:00:00+00:00,223,68,40,10
2026-06-17 00:00:00+00:00,86,39,36,7
2026-06-18 00:00:00+00:00,21,14,10,6
2026-06-19 00:00:00+00:00,97,30,1,1
