referrer,views_total,views_unique
github.com,124,12
statics.teams.cdn.office.net,29,9
Google,16,6
fdc3.finos.org,15,1
opensource.morganstanley.com,13,3
finos.org,5,3
fedhub-01-prod.ms.com,4,1
jiraeai.ms.com,3,2
Bing,2,1
jive.ms.com,1,1
