time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-24 00:00:00+00:00,1,1,2.0,2.0
2025-08-25 00:00:00+00:00,8,7,42.0,7.0
2025-08-26 00:00:00+00:00,11,5,50.0,7.0
2025-08-27 00:00:00+00:00,2,2,47.0,8.0
2025-08-28 00:00:00+00:00,14,7,37.0,7.0
2025-08-29 00:00:00+00:00,5,4,14.0,4.0
2025-08-30 00:00:00+00:00,3,2,,
2025-08-31 00:00:00+00:00,1,1,,
2025-09-01 00:00:00+00:00,40,8,6.0,4.0
2025-09-02 00:00:00+00:00,5,3,13.0,3.0
2025-09-03 00:00:00+00:00,3,3,18.0,5.0
2025-09-04 00:00:00+00:00,5,3,49.0,14.0
2025-09-05 00:00:00+00:00,1,1,19.0,6.0
2025-09-06 00:00:00+00:00,3,3,,
