time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-13 00:00:00+00:00,4,4,0,0
2026-06-14 00:00:00+00:00,58,13,0,0
2026-06-15 00:00:00+00:00,12,6,1,1
2026-06-16 00:00:00+00:00,26,6,0,0
2026-06-17 00:00:00+00:00,2,2,0,0
2026-06-18 00:00:00+00:00,2,2,0,0
2026-06-19 00:00:00+00:00,1,1,0,0
2026-06-20 00:00:00+00:00,7,4,1,1
2026-06-21 00:00:00+00:00,52,12,0,0
2026-06-22 00:00:00+00:00,4,4,0,0
2026-06-23 00:00:00+00:00,2,2,0,0
2026-06-24 00:00:00+00:00,3,3,3,3
2026-06-25 00:00:00+00:00,47,10,0,0
2026-06-26 00:00:00+00:00,3,3,0,0
