time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-02 00:00:00+00:00,158,34,0,0
2026-05-03 00:00:00+00:00,4,3,0,0
2026-05-04 00:00:00+00:00,79,27,0,0
2026-05-05 00:00:00+00:00,10,4,0,0
2026-05-06 00:00:00+00:00,4,4,0,0
2026-05-07 00:00:00+00:00,2,2,0,0
2026-05-08 00:00:00+00:00,11,7,0,0
2026-05-09 00:00:00+00:00,7,6,1,1
2026-05-10 00:00:00+00:00,0,0,0,0
2026-05-11 00:00:00+00:00,2,2,1,1
2026-05-12 00:00:00+00:00,1,1,1,1
2026-05-13 00:00:00+00:00,3,3,0,0
2026-05-14 00:00:00+00:00,31,14,0,0
2026-05-15 00:00:00+00:00,3,3,2,2
