time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-30 00:00:00+00:00,8,6,1,1
2026-05-31 00:00:00+00:00,3,3,0,0
2026-06-01 00:00:00+00:00,10,5,0,0
2026-06-02 00:00:00+00:00,1,1,0,0
2026-06-03 00:00:00+00:00,204,52,4,2
2026-06-04 00:00:00+00:00,99,27,2,1
2026-06-05 00:00:00+00:00,72,24,16,8
2026-06-06 00:00:00+00:00,42,14,3,3
2026-06-07 00:00:00+00:00,2,2,0,0
2026-06-08 00:00:00+00:00,5,5,0,0
2026-06-09 00:00:00+00:00,4,3,1,1
2026-06-10 00:00:00+00:00,8,7,0,0
2026-06-11 00:00:00+00:00,3,3,0,0
2026-06-12 00:00:00+00:00,4,3,0,0
